,AC,coh,sex,imm,mrt,p,pp,ex60,ex65
4680,60,1950,1,0,0,1,0,19.366336338469775,15.34966607266786
4681,60,1950,1,0,0,1,1,22.184650121040217,17.947890211521624
4682,60,1950,1,0,0,1,2,22.47583077531898,18.219349141469937
4683,60,1950,1,0,0,1,3,22.685521876015525,18.41514933701796
4684,60,1950,1,0,0,1,4,22.937456632778844,18.650731375218268
4685,60,1950,1,0,0,1,5,24.90185870101358,20.49931052441514
4686,60,1950,1,0,0,2,0,20.008767479582605,15.936842312077626
4687,60,1950,1,0,0,2,1,22.86078647313095,18.578999353345253
4688,60,1950,1,0,0,2,2,23.154906133634483,18.85435557588051
4689,60,1950,1,0,0,2,3,23.36665912345092,19.05289728896722
4690,60,1950,1,0,0,2,4,23.62101248707674,19.29170305572301
4691,60,1950,1,0,0,2,5,25.602273120764593,21.163008932755815
4692,60,1950,1,0,0,3,0,19.64587798968649,15.604759172396703
4693,60,1950,1,0,0,3,1,22.479158045925118,18.222453981384437
4694,60,1950,1,0,0,3,2,22.771644283014002,18.495640727467766
4695,60,1950,1,0,0,3,3,22.982251387903325,18.692656414961423
4696,60,1950,1,0,0,3,4,23.235260685966633,18.929667822335126
4697,60,1950,1,0,0,3,5,25.207154739474774,20.78832664529973
4698,60,1950,1,0,0,4,0,19.502660383365402,15.473987672452719
4699,60,1950,1,0,0,4,1,22.328331917190372,18.08177681449312
4700,60,1950,1,0,0,4,2,22.62015453544017,18.35408464502152
4701,60,1950,1,0,0,4,3,22.830296053438968,18.550482043357476
4702,60,1950,1,0,0,4,4,23.08275919587294,18.786766383609393
4703,60,1950,1,0,0,4,5,25.05084571054363,20.6402986056377
4704,60,1950,1,0,0,5,0,19.57514149490973,15.540149191514676
4705,60,1950,1,0,0,5,1,22.404679010516187,18.152969638478535
4706,60,1950,1,0,0,5,2,22.696838850266985,18.42572391797323
4707,60,1950,1,0,0,5,3,22.907216961819298,18.62243538272813
4708,60,1950,1,0,0,5,4,23.15995764303158,18.859089048444012
4709,60,1950,1,0,0,5,5,25.129979131412725,20.715225555503597
4710,60,1950,1,0,1,1,0,20.766661427599704,16.63361281542899
4711,60,1950,1,0,1,1,1,23.655461241824586,19.32407265786711
4712,60,1950,1,0,1,1,2,23.952782726628342,19.603707923410482
4713,60,1950,1,0,1,1,3,24.166781423780122,19.805258951652434
4714,60,1950,1,0,1,1,4,24.42376840781923,20.04760252935958
4715,60,1950,1,0,1,1,5,26.42336692091972,21.943821089567003
4716,60,1950,1,0,1,2,0,21.4271202100715,17.24412513719074
4717,60,1950,1,0,1,2,1,24.34557473841397,19.973829640477387
4718,60,1950,1,0,1,2,2,24.64547338736814,20.256936168483875
4719,60,1950,1,0,1,2,3,24.861279208157782,20.460927780692785
4720,60,1950,1,0,1,2,4,25.1203849792728,20.706139850756326
4721,60,1950,1,0,1,2,5,27.134721142064016,22.622534116586227
4722,60,1950,1,0,1,3,0,21.054206571760655,16.89904703275065
4723,60,1950,1,0,1,3,1,23.956179088637537,19.606904902227832
4724,60,1950,1,0,1,3,2,24.25464584824031,19.88807969031592
4725,60,1950,1,0,1,3,3,24.469447671307726,20.090713205336716
4726,60,1950,1,0,1,3,4,24.727376346874358,20.334329144587418
4727,60,1950,1,0,1,3,5,26.733526729239884,22.239499669066326
4728,60,1950,1,0,1,4,0,20.906919891576898,16.76301428054775
4729,60,1950,1,0,1,4,1,23.802196678837273,19.46202190874751
4730,60,1950,1,0,1,4,2,24.10008138805426,19.74241367589583
4731,60,1950,1,0,1,4,3,24.31447505756512,19.94449663890151
4732,60,1950,1,0,1,4,4,24.57192517066509,20.187465471980865
4733,60,1950,1,0,1,4,5,26.57474627331886,22.08808368076833
4734,60,1950,1,0,1,5,0,20.981468476905988,16.831848043926747
4735,60,1950,1,0,1,5,1,23.880147700151657,19.535351160618067
4736,60,1950,1,0,1,5,2,24.17832820350519,19.816140696087484
4737,60,1950,1,0,1,5,3,24.39292929661036,20.018503338910264
4738,60,1950,1,0,1,5,4,24.650622617956156,20.2618009053917
4739,60,1950,1,0,1,5,5,26.655135769421257,22.16473185432222
4740,60,1950,1,0,2,1,0,19.198656058537047,15.196960678085802
4741,60,1950,1,0,2,1,1,22.007761923931753,17.783233797276644
4742,60,1950,1,0,2,1,2,22.298138890781015,18.053631789084175
4743,60,1950,1,0,2,1,3,22.507266073219988,18.248685575237765
4744,60,1950,1,0,2,1,4,22.758539262089418,18.483389804668473
4745,60,1950,1,0,2,1,5,24.718327117978557,20.325776627189065
4746,60,1950,1,0,2,2,0,19.8387349285446,15.781115524533833
4747,60,1950,1,0,2,2,1,22.68206861894165,18.4119227613204
4748,60,1950,1,0,2,2,2,22.975431382440117,18.686272593315902
4749,60,1950,1,0,2,2,3,23.186653409905404,18.884106427796475
4750,60,1950,1,0,2,2,4,23.440384001318826,19.122079870079723
4751,60,1950,1,0,2,2,5,25.417305278676086,20.98752025327646
4752,60,1950,1,0,2,3,0,19.47715361539779,15.450715002968094
4753,60,1950,1,0,2,3,1,22.301457117487935,18.0567246714585
4754,60,1950,1,0,2,3,2,22.593160391027613,18.328874587933488
4755,60,1950,1,0,2,3,3,22.803218175640335,18.525160895581248
4756,60,1950,1,0,2,3,4,23.05558309206025,18.761314597042734
4757,60,1950,1,0,2,3,5,25.022984732887128,20.61392555318215
4758,60,1950,1,0,2,4,0,19.334466879893064,15.320624651619864
4759,60,1950,1,0,2,4,1,22.151044104401024,17.91659328293878
4760,60,1950,1,0,2,4,2,22.44207321309624,18.187852005837893
4761,60,1950,1,0,2,4,3,22.651657982469562,18.383511351474585
4762,60,1950,1,0,2,4,4,22.903467998166633,18.618927747792846
4763,60,1950,1,0,2,4,5,24.867000131325174,20.46633853329103
4764,60,1950,1,0,2,5,0,19.40667826960328,15.386440213893936
4765,60,1950,1,0,2,5,1,22.22718127333496,17.987508879469367
4766,60,1950,1,0,2,5,2,22.518552959375125,18.25922028424134
4767,60,1950,1,0,2,5,3,22.72837809490728,18.45519809904743
4768,60,1950,1,0,2,5,4,22.980470090800473,18.690989018137895
4769,60,1950,1,0,2,5,5,24.94596867216859,20.541041436489294
4770,60,1950,1,1,0,1,0,21.6920753448304,17.48986098045098
4771,60,1950,1,1,0,1,1,24.621843815002595,20.2346137663424
4772,60,1950,1,1,0,1,2,24.922724641157757,20.519049924051227
4773,60,1950,1,1,0,1,3,25.13921905847016,20.723976209727798
4774,60,1950,1,1,0,1,4,25.3991320648445,20.970286649943542
4775,60,1950,1,1,0,1,5,27.41907933435885,22.894400349860316
4776,60,1950,1,1,0,2,0,22.36303088260621,18.114128896461295
4777,60,1950,1,1,0,2,1,25.320056175766208,20.895316609446958
4778,60,1950,1,1,0,2,2,25.6233006725245,21.182968519459926
4779,60,1950,1,1,0,2,3,25.841451979553874,21.390154940617506
4780,60,1950,1,1,0,2,4,26.10330706375362,21.63912091460815
4781,60,1950,1,1,0,2,5,28.13674486359158,23.5818833607908
4782,60,1950,1,1,0,3,0,21.984282056123202,17.761392060359444
4783,60,1950,1,1,0,3,1,24.926161039952184,20.522300990306096
4784,60,1950,1,1,0,3,2,25.228092518478867,20.80816372870433
4785,60,1950,1,1,0,3,3,25.44532346982298,21.014092733505002
4786,60,1950,1,1,0,3,4,25.706099833791743,21.261581391182876
4787,60,1950,1,1,0,3,5,27.732045933255584,23.193971824435387
4788,60,1950,1,1,0,4,0,21.83462566566283,17.62225763406072
4789,60,1950,1,1,0,4,1,24.77034941646431,20.374948776616737
4790,60,1950,1,1,0,4,2,25.07174698358233,20.660086011621658
4791,60,1950,1,1,0,4,3,25.288603658535784,20.86550508652773
4792,60,1950,1,1,0,4,4,25.54894130928299,21.112394580350987
4793,60,1950,1,1,0,4,5,27.571839427645966,23.04057651975892
4794,60,1950,1,1,0,5,0,21.91037836239844,17.69266683053499
4795,60,1950,1,1,0,5,1,24.849230047223354,20.449532394578988
4796,60,1950,1,1,0,5,2,25.15089895755332,20.735038198729242
4797,60,1950,1,1,0,5,3,25.367945848737705,20.940716331107552
4798,60,1950,1,1,0,5,4,25.628506466579825,21.187910219514674
4799,60,1950,1,1,0,5,5,27.652953740115226,23.118230341931763
4800,60,1950,1,1,1,1,0,23.152059296826337,18.851688034713106
4801,60,1950,1,1,1,1,1,26.138756702520087,21.672848143602724
4802,60,1950,1,1,1,1,2,26.44457009268066,21.96402177652993
4803,60,1950,1,1,1,1,3,26.66452170605264,22.17368267704481
4804,60,1950,1,1,1,1,4,26.928486493942625,22.42555526133453
4805,60,1950,1,1,1,1,5,28.97656454111891,24.38870486079322
4806,60,1950,1,1,1,2,0,23.837626206705092,19.49534688158723
4807,60,1950,1,1,1,2,1,26.848189130795074,22.348906902776456
4808,60,1950,1,1,1,2,2,27.15606531595146,22.64292983840713
4809,60,1950,1,1,1,2,3,27.37746220187383,22.854592170531596
4810,60,1950,1,1,1,2,4,27.643120273086925,23.108815085299774
4811,60,1950,1,1,1,2,5,29.70293448938435,25.08842711974159
4812,60,1950,1,1,1,3,0,23.45075687714944,19.131816015053342
4813,60,1950,1,1,1,3,1,26.448061961555553,21.967348727674914
4814,60,1950,1,1,1,3,2,26.754792601622746,22.259786918563552
4815,60,1950,1,1,1,3,3,26.975386914198392,22.470336146334233
4816,60,1950,1,1,1,3,4,27.24010472884557,22.723251983729227
4817,60,1950,1,1,1,3,5,29.29340415146287,24.693711980357804
4818,60,1950,1,1,1,4,0,23.297801245711273,18.98830850111726
4819,60,1950,1,1,1,4,1,26.28971570171835,21.816531723957354
4820,60,1950,1,1,1,4,2,26.59598028800206,22.10832691588205
4821,60,1950,1,1,1,4,3,26.81624805367748,22.318424462540847
4822,60,1950,1,1,1,4,4,27.0805832736138,22.570809858631034
4823,60,1950,1,1,1,4,5,29.131230179659443,24.537553420606216
4824,60,1950,1,1,1,5,0,23.375230475657315,19.060939035182983
4825,60,1950,1,1,1,5,1,26.369884515740278,21.892875576682343
4826,60,1950,1,1,1,5,2,26.67638597603904,22.184997451630743
4827,60,1950,1,1,1,5,3,26.89681971274735,22.39532448346899
4828,60,1950,1,1,1,5,4,27.1613493927098,22.64797938390867
4829,60,1950,1,1,1,5,5,29.21334457803722,24.616611320973483
4830,60,1950,1,1,2,1,0,21.516603537497765,17.327066531744936
4831,60,1950,1,1,2,1,1,24.438915236768317,20.06189650117617
4832,60,1950,1,1,2,1,2,24.73914879924139,20.345455995196502
4833,60,1950,1,1,2,1,3,24.955189432247877,20.549766033979818
4834,60,1950,1,1,2,1,4,25.214570479001942,20.795352310645846
4835,60,1950,1,1,2,1,5,27.2308203269764,22.714376915790414
4836,60,1950,1,1,2,2,0,22.185647454973264,17.94881912325794
4837,60,1950,1,1,2,2,1,25.13565497274215,20.720600802818236
4838,60,1950,1,1,2,2,2,25.43829124618947,21.007423033645523
4839,60,1950,1,1,2,2,3,25.656016235643992,21.214026385343455
4840,60,1950,1,1,2,2,4,25.91737166196222,21.46230734624276
4841,60,1950,1,1,2,2,5,27.947339833088098,23.400261236392748
4842,60,1950,1,1,2,3,0,21.807961220443747,17.59748266198653
4843,60,1950,1,1,2,3,1,24.742577917951216,20.348697185698477
4844,60,1950,1,1,2,3,2,25.04387943868928,20.633704030811035
4845,60,1950,1,1,2,3,3,25.26066878232557,20.839031456327096
4846,60,1950,1,1,2,3,4,25.520927507607684,21.08581325944171
4847,60,1950,1,1,2,3,5,27.543277219192515,23.013238673398078
4848,60,1950,1,1,2,4,0,21.65873641737409,17.458915430735022
4849,60,1950,1,1,2,4,1,24.587098922461053,20.201795842976235
4850,60,1950,1,1,2,4,2,24.887857728001254,20.486066607396413
4851,60,1950,1,1,2,4,3,25.104266601061653,20.69087663375613
4852,60,1950,1,1,2,4,4,25.364079328337947,20.93705045884891
4853,60,1950,1,1,2,4,5,27.383329672331396,22.860204204341585
4854,60,1950,1,1,2,5,0,21.734269808990785,17.52903652750496
4855,60,1950,1,1,2,5,1,24.665810507768818,20.27615041314927
4856,60,1950,1,1,2,5,2,24.966845128319605,20.560795116457392
4857,60,1950,1,1,2,5,3,25.183447363948467,20.765867992234636
4858,60,1950,1,1,2,5,4,25.443486758678382,21.01235068667153
4859,60,1950,1,1,2,5,5,27.464312361992196,22.937674689674378
4860,61,1926,0,0,0,1,0,21.978586858871566,17.75609471833767
4861,61,1926,0,0,0,1,1,24.920233399613934,20.516693075405435
4862,61,1926,0,0,0,1,2,25.222144719118518,20.802528399750127
4863,61,1926,0,0,0,1,3,25.439361539161464,21.008438136744317
4864,61,1926,0,0,0,1,4,25.70012133929863,21.255904155471338
4865,61,1926,0,0,0,1,5,27.725952372480855,23.188135593258146
4866,61,1926,0,0,0,2,0,22.652588500222382,18.384380616350892
4867,61,1926,0,0,0,2,1,25.620790153609327,21.18058540398436
4868,61,1926,0,0,0,2,2,25.925002785205127,21.469561176154386
4869,61,1926,0,0,0,2,3,26.143832627013385,21.67767787690085
4870,61,1926,0,0,0,2,4,26.406482918240947,21.927736687926956
4871,61,1926,0,0,0,2,5,28.445440887727617,23.878167505463274
4872,61,1926,0,0,0,3,0,22.272146551666918,18.029406912536196
4873,61,1926,0,0,0,3,1,25.22559270782668,20.805795227015228
4874,61,1926,0,0,0,3,2,25.52852703501377,21.09302384040054
4875,61,1926,0,0,0,3,3,25.746460940283068,21.299912788518366
4876,61,1926,0,0,0,3,4,26.008061226065447,21.548529284867435
4877,61,1926,0,0,0,3,5,28.039729809371348,23.488838695937133
4878,61,1926,0,0,0,4,0,22.12180241506282,17.88936641874521
4879,61,1926,0,0,0,4,1,25.069251527443917,20.65772343612254
4880,61,1926,0,0,0,4,2,25.37166600600477,20.944243499426108
4881,61,1926,0,0,0,4,3,25.589235528116085,21.150634488507528
4882,61,1926,0,0,0,4,4,25.850408734947603,21.398665946608535
4883,61,1926,0,0,0,4,5,27.87911136169756,23.334868061074562
4884,61,1926,0,0,0,5,0,22.197904584655085,17.960235845628365
4885,61,1926,0,0,0,5,1,25.148401288358166,20.73267261259146
4886,61,1926,0,0,0,5,2,25.451079966948893,21.01955263830423
4887,61,1926,0,0,0,5,3,25.668834679951942,21.226196607514254
4888,61,1926,0,0,0,5,4,25.930224944108563,21.474525288887527
4889,61,1926,0,0,0,5,5,27.960435056962904,23.41281420631743
4890,61,1926,0,0,1,1,0,23.444937080627824,19.126353390759025
4891,61,1926,0,0,1,1,1,26.442038625626576,21.96160989971197
4892,61,1926,0,0,1,1,2,26.74875167130097,22.254023798114012
4893,61,1926,0,0,1,1,3,26.969333656423387,22.464555961875774
4894,61,1926,0,0,1,1,4,27.23403702806086,22.717451760306144
4895,61,1926,0,0,1,1,5,29.287236331855233,24.68777137926742
4896,61,1926,0,0,1,2,0,24.13317774698986,19.773594501949447
4897,61,1926,0,0,1,2,1,27.153517030161545,22.64049469572309
4898,61,1926,0,0,1,2,2,27.462237315391253,22.93568932797575
4899,61,1926,0,0,1,2,3,27.68422552170595,23.148174540397
4900,61,1926,0,0,1,2,4,27.950576295504806,23.403363623956224
4901,61,1926,0,0,1,2,5,30.015184447233068,25.389733366778234
4902,61,1926,0,0,1,3,0,23.744822707730375,19.408069909462792
4903,61,1926,0,0,1,3,1,26.75225365562141,22.257364715603764
4904,61,1926,0,0,1,3,2,27.059859309933877,22.551012845072673
4905,61,1926,0,0,1,3,3,27.28106666946742,22.762411932925563
4906,61,1926,0,0,1,3,4,27.546502709188825,23.016325744981298
4907,61,1926,0,0,1,3,5,29.60477915741266,24.993774333166293
4908,61,1926,0,0,1,4,0,23.591263258338675,19.263754403122626
4909,61,1926,0,0,1,4,1,26.593445141992536,22.105909963442045
4910,61,1926,0,0,1,4,2,26.90059727539088,22.3989305354308
4911,61,1926,0,0,1,4,3,27.121486898984823,22.60988883926128
4912,61,1926,0,0,1,4,4,27.38655069705091,22.86328505935949
4913,61,1926,0,0,1,4,5,29.442248099672696,24.837109699605616
4914,61,1926,0,0,1,5,0,23.66899933673396,19.336795379964705
4915,61,1926,0,0,1,5,1,26.67384889865197,22.182577831580772
4916,61,1926,0,0,1,5,2,26.98123153943344,22.47591724679347
4917,61,1926,0,0,1,5,3,27.202282657952807,22.687099503036123
4918,61,1926,0,0,1,5,4,27.467535656301752,22.940758703249916
4919,61,1926,0,0,1,5,5,29.52454405127288,24.91642479708076
4920,61,1926,0,0,2,1,0,21.802282323870866,17.592206758838927
4921,61,1926,0,0,2,1,1,24.736662837015984,20.343106307959342
4922,61,1926,0,0,2,1,2,25.037943865969737,20.628085338799337
4923,61,1926,0,0,2,1,3,25.254718844188258,20.833393213897512
4924,61,1926,0,0,2,1,4,25.514960730308932,21.08015204456924
4925,61,1926,0,0,2,1,5,27.537193433747,23.007416073106707
4926,61,1926,0,0,2,2,0,22.474420456819526,18.21803312364806
4927,61,1926,0,0,2,2,1,25.435785687515377,21.005046694758832
4928,61,1926,0,0,2,2,2,25.739406199359507,21.293212306692112
4929,61,1926,0,0,2,2,3,25.95782105117954,21.50075971931722
4930,61,1926,0,0,2,2,4,26.219985004498007,21.750149778233986
4931,61,1926,0,0,2,2,5,28.25556716952071,23.695888439028185
4932,61,1926,0,0,2,3,0,22.095014293772035,17.86442866308979
4933,61,1926,0,0,2,3,1,25.041384765906457,20.63134252040731
4934,61,1926,0,0,2,3,2,25.343705724672382,20.917735235772245
4935,61,1926,0,0,2,3,3,25.56120969299919,21.124036723465725
4936,61,1926,0,0,2,3,4,25.82230606476488,21.371963025543053
4937,61,1926,0,0,2,3,5,27.850475025650184,23.30742677664466
4938,61,1926,0,0,2,4,0,21.945090902004505,17.72494280612871
4939,61,1926,0,0,2,4,1,24.885367481687897,20.48371110981634
4940,61,1926,0,0,2,4,2,25.187159983655558,20.76938488903941
4941,61,1926,0,0,2,4,3,25.40429351307848,20.975181084140708
4942,61,1926,0,0,2,4,4,25.664955684547184,21.222513694468283
4943,61,1926,0,0,2,4,5,27.690108488289138,23.15380816176747
4944,61,1926,0,0,2,5,0,22.020979272753085,17.795530508561903
4945,61,1926,0,0,2,5,1,24.96435263239985,20.558436564257253
4946,61,1926,0,0,2,5,2,25.26641370693089,20.84447557862466
4947,61,1926,0,0,2,5,3,25.483735503314417,21.050528476948276
4948,61,1926,0,0,2,5,4,25.744618349490242,21.298162703778768
4949,61,1926,0,0,2,5,5,27.771304141721735,23.23157544643114
4950,61,1926,0,1,0,1,0,24.408732957040595,20.0334147820456
4951,61,1926,0,1,0,1,1,27.43792247347138,22.91242660073982
4952,61,1926,0,1,0,1,2,27.74740643438583,23.20868426249923
4953,61,1926,0,1,0,1,3,27.969929579335627,23.4219159621791
4954,61,1926,0,1,0,1,4,28.236906960604433,23.67798143473598
4955,61,1926,0,1,0,1,5,30.30584457114316,25.67047256030474
4956,61,1926,0,1,0,2,0,25.10522708233006,20.691786122943782
4957,61,1926,0,1,0,2,1,28.155701540057645,23.600068148760638
4958,61,1926,0,1,0,2,2,28.467020344179957,23.898891769138217
4959,61,1926,0,1,0,2,3,28.69082854900561,24.113924999343144
4960,61,1926,0,1,0,2,4,28.959310888570975,24.37210502837144
4961,61,1926,0,1,0,2,5,31.038589485957516,26.37930290958258
4962,61,1926,0,1,0,3,0,24.71228647345354,20.320067771752903
4963,61,1926,0,1,0,3,1,27.750939570466954,23.212068457663683
4964,61,1926,0,1,0,3,2,28.061239647365145,23.50946532725806
4965,61,1926,0,1,0,3,3,28.284334416357293,23.723496922684095
4966,61,1926,0,1,0,3,4,28.55198131179295,23.980501379880952
4967,61,1926,0,1,0,3,5,30.62553264153566,25.979537438608446
4968,61,1926,0,1,0,4,0,24.55686295420671,20.173241543627505
4969,61,1926,0,1,0,4,1,27.590707409273403,23.058637369431214
4970,61,1926,0,1,0,4,2,27.900592863319282,23.35545505643656
4971,61,1926,0,1,0,4,3,28.12339722898531,23.569079990182065
4972,61,1926,0,1,0,4,4,28.390704000049077,23.825607089588768
4973,61,1926,0,1,0,4,5,30.461913452468902,25.82131801896204
4974,61,1926,0,1,0,5,0,24.635546345983244,20.247557954916108
4975,61,1926,0,1,0,5,1,27.6718347619413,23.13630937295434
4976,61,1926,0,1,0,5,2,27.981930961561655,23.43342134074236
4977,61,1926,0,1,0,5,3,28.20488293610122,23.647252901190498
4978,61,1926,0,1,0,5,4,28.472362591722487,23.904022552772606
4979,61,1926,0,1,0,5,5,30.544762988435277,25.901423649839153
4980,61,1926,0,1,1,1,0,25.92205973721715,21.466763606812133
4981,61,1926,0,1,1,1,1,28.995644303364415,24.407062752475966
4982,61,1926,0,1,1,1,2,29.30895164160458,24.70868725567273
4983,61,1926,0,1,1,1,3,29.534151565999753,24.925685716718633
4984,61,1926,0,1,1,1,4,29.804262101607268,25.18617048923959
4985,61,1926,0,1,1,1,5,31.894501824469152,27.209161047820075
4986,61,1926,0,1,1,2,0,26.629991914595294,22.1407553761549
4987,61,1926,0,1,1,2,1,29.722112665801305,25.10692446297849
4988,61,1926,0,1,1,2,2,30.037008124782822,25.410803325864244
4989,61,1926,0,1,1,2,3,30.263316741573515,25.62938054029386
4990,61,1926,0,1,1,2,4,30.534719962928314,25.891712177934128
4991,61,1926,0,1,1,2,5,32.63324886177923,27.926937157837223
4992,61,1926,0,1,1,3,0,26.230697930972145,21.760346902064008
4993,61,1926,0,1,1,3,1,29.312527747184376,24.712131855375304
4994,61,1926,0,1,1,3,2,29.626542782603238,25.01475874753494
4995,61,1926,0,1,1,3,3,29.85223728418872,25.23245973922429
4996,61,1926,0,1,1,3,4,30.122925269302574,25.493767168131512
4997,61,1926,0,1,1,3,5,32.216934003077526,27.522273873799357
4998,61,1926,0,1,1,4,0,26.07269061468439,21.609996332351773
4999,61,1926,0,1,1,4,1,29.150331514419328,24.555941793297308
5000,61,1926,0,1,1,4,2,29.463987194842584,24.85805928800078
5001,61,1926,0,1,1,4,3,29.689430637335892,25.075403347763878
5002,61,1926,0,1,1,4,4,29.959825616706503,25.33629293927758
5003,61,1926,0,1,1,4,5,32.05193282819761,27.36200896284283
5004,61,1926,0,1,1,5,0,26.15268716122202,21.686103211426023
5005,61,1926,0,1,1,5,1,29.232457230134873,24.635015702931486
5006,61,1926,0,1,1,5,2,29.546295619438247,24.937392086022108
5007,61,1926,0,1,1,5,3,29.77186673190118,25.154917571253282
5008,61,1926,0,1,1,5,4,30.042410747106718,25.41601958217693
5009,61,1926,0,1,1,5,5,32.135488209234175,27.44315740438854
5010,61,1926,0,1,2,1,0,24.226274830672892,19.86133301936026
5011,61,1926,0,1,2,1,1,27.249632332015803,22.732359875159453
5012,61,1926,0,1,2,1,2,27.558613104835015,23.02791678377009
5013,61,1926,0,1,2,1,3,27.78078378166952,23.240656404407474
5014,61,1926,0,1,2,1,4,28.047348300119154,23.496144177113933
5015,61,1926,0,1,2,1,5,30.113434223073693,25.484601272050575
5016,61,1926,0,1,2,2,0,24.921268055328017,20.517671911875247
5017,61,1926,0,1,2,2,1,27.9662673178111,23.41840516138649
