,AC,coh,dis,sex,imm,mrt,p,pp,ex60,ex65
25308,64,1940,1,0,1,0,4,0,21.76235322633436,17.58313870318386
25309,64,1940,1,0,1,0,4,1,24.685841525502088,20.32013369141589
25310,64,1940,1,0,1,0,4,2,24.965079544593692,20.58389278444444
25311,64,1940,1,0,1,0,4,3,25.1338469738813,20.74348273910553
25312,64,1940,1,0,1,0,4,4,25.341663777132737,20.940179066575375
25313,64,1940,1,0,1,0,4,5,27.3652903964445,22.865242612925467
25314,64,1940,1,0,1,0,5,0,21.906474169271597,17.716915916141208
25315,64,1940,1,0,1,0,5,1,24.836086663477676,20.462004363694106
25316,64,1940,1,0,1,0,5,2,25.115821255642857,20.726430941033982
25317,64,1940,1,0,1,0,5,3,25.284882243399245,20.88641637416155
25318,64,1940,1,0,1,0,5,4,25.493053895441353,21.08359164122032
25319,64,1940,1,0,1,0,5,5,27.5197840519093,23.012888232157557
25320,64,1940,1,0,1,1,1,0,23.10392930084633,18.833271651249824
25321,64,1940,1,0,1,1,1,1,26.081018512165524,21.64153370390044
25322,64,1940,1,0,1,1,1,2,26.36459702505627,21.911162320923403
25323,64,1940,1,0,1,1,1,3,26.53592997872439,22.07422924331145
25324,64,1940,1,0,1,1,1,4,26.746847502462607,22.275135624726882
25325,64,1940,1,0,1,1,1,5,28.797571477631298,24.237373953623855
25326,64,1940,1,0,1,1,2,0,23.76326847356818,19.451417370880012
25327,64,1940,1,0,1,1,2,1,26.76410262141045,22.29157968435676
25328,64,1940,1,0,1,1,2,2,27.049599658931335,22.563829235379025
25329,64,1940,1,0,1,1,2,3,27.222066264846728,22.72844821998804
25330,64,1940,1,0,1,1,2,4,27.434353611519466,22.9312333811457
25331,64,1940,1,0,1,1,2,5,29.49702649242846,24.910028434003426
25332,64,1940,1,0,1,1,3,0,23.412639632239976,19.12240309488117
25333,64,1940,1,0,1,1,3,1,26.40104594157578,21.94584260358894
25334,64,1940,1,0,1,1,3,2,26.685539185860126,22.216718727856996
25335,64,1940,1,0,1,1,3,3,26.857412676785902,22.380524438515053
25336,64,1940,1,0,1,1,3,4,27.06898337028635,22.58232516772354
25337,64,1940,1,0,1,1,3,5,29.125407711762136,24.552448631675567
25338,64,1940,1,0,1,1,4,0,23.312982046094834,19.029009028714448
25339,64,1940,1,0,1,1,4,1,26.297774044021267,21.847596164421834
25340,64,1940,1,0,1,1,4,2,26.581975220156,22.118073551014596
25341,64,1940,1,0,1,1,4,3,26.753676125736394,22.281643132626932
25342,64,1940,1,0,1,1,4,4,26.965038276784462,22.48315802134489
25343,64,1940,1,0,1,1,4,5,29.019643058488338,24.45076194976032
25344,64,1940,1,0,1,1,5,0,23.46057506336374,19.16734487952716
25345,64,1940,1,0,1,1,5,1,26.45070677979942,21.9931025590789
25346,64,1940,1,0,1,1,5,2,26.735339429792255,22.264169141923336
25347,64,1940,1,0,1,1,5,3,26.90729529503844,22.428087637865186
25348,64,1940,1,0,1,1,5,4,27.118965523494857,22.630024894015175
25349,64,1940,1,0,1,1,5,5,29.176258149291765,24.6013515416704
25350,64,1940,1,0,1,2,1,0,21.42480688346696,17.27033660662662
25351,64,1940,1,0,1,2,1,1,24.33358230261505,19.987936735088933
25352,64,1940,1,0,1,2,1,2,24.61162668986358,20.250095419152174
25353,64,1940,1,0,1,2,1,3,24.779688431102553,20.40873707178499
25354,64,1940,1,0,1,2,1,4,24.986652159027418,20.604284893125563
25355,64,1940,1,0,1,2,1,5,27.00281520267197,22.51919358278688
25356,64,1940,1,0,1,2,2,0,22.067251291406745,17.86630674118197
25357,64,1940,1,0,1,2,2,1,25.003587344259724,20.6202948694646
25358,64,1940,1,0,1,2,2,2,25.283866920622845,20.885455165412413
25359,64,1940,1,0,1,2,2,3,25.45325007155581,21.045875298611023
25360,64,1940,1,0,1,2,2,4,25.66181113463379,21.243576981912557
25361,64,1940,1,0,1,2,2,5,27.691946400817894,23.177525098412247
25362,64,1940,1,0,1,2,3,0,21.72546918772034,17.548922934988116
25363,64,1940,1,0,1,2,3,1,24.64737518064949,20.283828789768858
25364,64,1940,1,0,1,2,3,2,24.9264848740607,20.547415552186493
25365,64,1940,1,0,1,2,3,3,25.095176439204895,20.706903399511994
25366,64,1940,1,0,1,2,3,4,25.302901537046232,20.903476068007592
25367,64,1940,1,0,1,2,3,5,27.32572599305856,22.827446512422316
25368,64,1940,1,0,1,2,4,0,21.628382700396347,17.458901308763853
25369,64,1940,1,0,1,2,4,1,24.546094214322043,20.18827303241916
25370,64,1940,1,0,1,2,4,2,24.82486368194,20.451403220351903
25371,64,1940,1,0,1,2,4,3,24.993354106924002,20.610620537591743
25372,64,1940,1,0,1,2,4,4,25.200836060307335,20.80686556961242
25373,64,1940,1,0,1,2,4,5,27.221533490843576,22.727939510860992
25374,64,1940,1,0,1,2,5,0,21.77217694791296,17.59225320963855
25375,64,1940,1,0,1,2,5,1,24.696085644585846,20.32980338799699
25376,64,1940,1,0,1,2,5,2,24.975357756279006,20.59360827569509
25377,64,1940,1,0,1,2,5,3,25.144145340443053,20.75322536387743
25378,64,1940,1,0,1,2,5,4,25.351986506990126,20.949954551688368
25379,64,1940,1,0,1,2,5,5,27.375826229418806,22.875308561033304
25380,64,1940,1,1,0,0,1,0,15.107800481784702,11.595729071909318
25381,64,1940,1,1,0,0,1,1,17.606667896241863,13.791715751111584
25382,64,1940,1,1,0,0,1,2,17.85116447985931,14.010624574458976
25383,64,1940,1,1,0,0,1,3,17.99936904403781,14.143615753889181
25384,64,1940,1,1,0,0,1,4,18.182304675181094,14.308073220767657
25385,64,1940,1,1,0,0,1,5,19.98706138833359,15.9466935051416
25386,64,1940,1,1,0,0,2,0,15.649527349904034,12.064476390766556
25387,64,1940,1,1,0,0,2,1,18.197294222515517,14.321563155322119
25388,64,1940,1,1,0,0,2,2,18.445815923000815,14.545534450446215
25389,64,1940,1,1,0,0,2,3,18.596404943817088,14.681528910538466
25390,64,1940,1,1,0,0,2,4,18.78222785253417,14.849627578020058
25391,64,1940,1,1,0,0,2,5,20.612487725102472,16.520679427650514
25392,64,1940,1,1,0,0,3,0,15.36052933634625,11.813824804760468
25393,64,1940,1,1,0,0,3,1,17.882662902322824,14.038871146054571
25394,64,1940,1,1,0,0,3,2,18.129074806834325,14.260186274495952
25395,64,1940,1,1,0,0,3,3,18.27841405833667,14.394604963105099
25396,64,1940,1,1,0,0,3,4,18.462723716255955,14.560793142829088
25397,64,1940,1,1,0,0,3,5,20.279619923014113,16.214828694896234
25398,64,1940,1,1,0,0,4,0,15.278764469035496,11.74314920098416
25399,64,1940,1,1,0,0,4,1,17.79346015381248,13.958903725755938
25400,64,1940,1,1,0,0,4,2,18.039259763151918,14.17944910841475
25401,64,1940,1,1,0,0,4,3,18.188236286169772,14.313411150607788
25402,64,1940,1,1,0,0,4,4,18.372106717947467,14.479045689478774
25403,64,1940,1,1,0,0,4,5,20.185122926852944,16.128150015217756
25404,64,1940,1,1,0,0,5,0,15.39991832659131,11.847910241210807
25405,64,1940,1,1,0,0,5,1,17.925605163006022,14.07739625511521
25406,64,1940,1,1,0,0,5,2,18.172309568495113,14.299079271285763
25407,64,1940,1,1,0,0,5,3,18.321822095766635,14.433716207850047
25408,64,1940,1,1,0,0,5,4,18.506341568277158,14.600168993347658
25409,64,1940,1,1,0,0,5,5,20.325091034417543,16.256561359730355
25410,64,1940,1,1,0,1,1,0,16.418517021992752,12.737362807137838
25411,64,1940,1,1,0,1,1,1,19.029917346054514,15.074168942668905
25412,64,1940,1,1,0,1,1,2,19.283670190695016,15.30475576325537
25413,64,1940,1,1,0,1,1,3,19.437357396175834,15.444674957590093
25414,64,1940,1,1,0,1,1,4,19.62693112265234,15.61753207621888
25415,64,1940,1,1,0,1,1,5,21.490287237951204,17.330959258984457
25416,64,1940,1,1,0,1,2,0,16.987809893499005,13.240497257869901
25417,64,1940,1,1,0,1,2,1,19.642458366051866,15.631702970029142
25418,64,1940,1,1,0,1,2,2,19.89976068167815,15.866807074999533
25419,64,1940,1,1,0,1,2,3,20.055549639743457,16.009406155117457
25420,64,1940,1,1,0,1,2,4,20.247667390586162,16.185512341327712
25421,64,1940,1,1,0,1,2,5,22.13344686842317,17.92786059727972
25422,64,1940,1,1,0,1,3,0,16.684361958475083,12.971818804026224
25423,64,1940,1,1,0,1,3,1,19.316341833387717,15.334484142586664
25424,64,1940,1,1,0,1,3,2,19.57178425992989,15.567218082842965
25425,64,1940,1,1,0,1,3,3,19.726471968697233,15.708411074686987
25426,64,1940,1,1,0,1,3,4,19.917256785409755,15.882812554259491
25427,64,1940,1,1,0,1,3,5,21.79129018407753,17.609988330828447
25428,64,1940,1,1,0,1,4,0,16.598404257177744,12.895913294823005
25429,64,1940,1,1,0,1,4,1,19.223805263770092,15.25030700228035
25430,64,1940,1,1,0,1,4,2,19.478707676835253,15.482354090563453
25431,64,1940,1,1,0,1,4,3,19.633075620415756,15.623139603687546
25432,64,1940,1,1,0,1,4,4,19.823473377263394,15.797047056678819
25433,64,1940,1,1,0,1,4,5,21.694094859741128,17.519825097159696
25434,64,1940,1,1,0,1,5,0,16.725753939346564,13.008402733503198
25435,64,1940,1,1,0,1,5,1,19.36087659973133,15.37502123748635
25436,64,1940,1,1,0,1,5,2,19.616576958451553,15.608083451037102
25437,64,1940,1,1,0,1,5,3,19.77141739674683,15.749471191852052
25438,64,1940,1,1,0,1,5,4,19.962387081624072,15.924108783428503
25439,64,1940,1,1,0,1,5,5,21.838049916850544,17.65338627672193
25440,64,1940,1,1,0,2,1,0,14.996311486698731,11.499861324612091
25441,64,1940,1,1,0,2,1,1,17.484650576365908,13.682702332274115
25442,64,1940,1,1,0,2,1,2,17.72828040589877,13.900523630232186
25443,64,1940,1,1,0,2,1,3,17.87597145099904,14.032869669939144
25444,64,1940,1,1,0,2,1,4,18.058285209779847,14.196544979806017
25445,64,1940,1,1,0,2,1,5,19.85754600581021,15.828198765004235
25446,64,1940,1,1,0,2,2,0,15.535455763848157,11.96538577757408
25447,64,1940,1,1,0,2,2,1,18.07322437824878,14.209971505707628
25448,64,1940,1,1,0,2,2,2,18.32092325829917,14.432906161205949
25449,64,1940,1,1,0,2,2,3,18.471024885825123,14.56828563187121
25450,64,1940,1,1,0,2,2,4,18.65625766289718,14.735638675174046
25451,64,1940,1,1,0,2,2,5,20.48130675562822,16.400049485715034
25452,64,1940,1,1,0,2,3,0,15.247811063905147,11.71642232772641
25453,64,1940,1,1,0,2,3,1,17.759668949495495,13.928632213444978
25454,64,1940,1,1,0,2,3,2,18.00523494462307,14.148884032886357
25455,64,1940,1,1,0,2,3,3,18.154073069752847,14.282671921679345
25456,64,1940,1,1,0,2,3,4,18.337775913063894,14.448095316458117
25457,64,1940,1,1,0,2,3,5,20.149311556685184,16.095319001566548
25458,64,1940,1,1,0,2,4,0,15.166439358279536,11.646237374584226
25459,64,1940,1,1,0,2,4,1,17.670778421242403,13.849056812355718
25460,64,1940,1,1,0,2,4,2,17.91572544721876,14.068531147924348
25461,64,1940,1,1,0,2,4,3,18.064196874677855,14.20185780560341
25462,64,1940,1,1,0,2,4,4,18.247455668895228,14.366722004142037
25463,64,1940,1,1,0,2,4,5,20.055067980263782,16.008964988868183
25464,64,1940,1,1,0,2,5,0,15.287012271945056,11.750273465563719
25465,64,1940,1,1,0,2,5,1,17.802462055754212,13.966969964748456
25466,64,1940,1,1,0,2,5,2,18.048323744091377,14.18759336826195
25467,64,1940,1,1,0,2,5,3,18.19733704371775,14.321601695633715
25468,64,1940,1,1,0,2,5,4,18.381252008653306,14.48729235084356
25469,64,1940,1,1,0,2,5,5,20.194661634332924,16.136896499640617
25470,64,1940,1,1,1,0,1,0,17.23458781533466,13.459792957546947
25471,64,1940,1,1,1,0,1,1,19.907055913326964,15.873480482884279
25472,64,1940,1,1,1,0,1,2,20.165819342350627,16.110451749811695
25473,64,1940,1,1,1,0,1,3,20.32247335234339,16.25415847783018
25474,64,1940,1,1,1,0,1,4,20.515638066221324,16.431607505735144
25475,64,1940,1,1,1,0,1,5,22.410639520354348,18.18590445352885
25476,64,1940,1,1,1,0,2,0,17.81886095385719,13.981666481286195
25477,64,1940,1,1,1,0,2,1,20.53145613350405,16.446150654359133
25478,64,1940,1,1,1,0,2,2,20.793506507149626,16.68734032994023
25479,64,1940,1,1,1,0,2,3,20.952106285313377,16.83354936639349
25480,64,1940,1,1,1,0,2,4,21.14762567339215,17.014031857092785
25481,64,1940,1,1,1,0,2,5,23.063354258867548,18.795308964943096
25482,64,1940,1,1,1,0,3,0,17.507559914542565,13.70315802387034
25483,64,1940,1,1,1,0,3,1,20.199125912250782,16.14099023788007
25484,64,1940,1,1,1,0,3,2,20.45945429462704,16.37996672217829
25485,64,1940,1,1,1,0,3,3,20.61703475440313,16.524862950916386
25486,64,1940,1,1,1,0,3,4,20.811320659606075,16.703754003163
25487,64,1940,1,1,1,0,3,5,22.71619384206669,18.470878761351702
25488,64,1940,1,1,1,0,4,0,17.419323569670105,13.624403034762963
25489,64,1940,1,1,1,0,4,1,20.10478504051652,16.054511624269377
25490,64,1940,1,1,1,0,4,2,20.364613307595533,16.292846677043833
25491,64,1940,1,1,1,0,4,3,20.52189770907213,16.437362412314744
25492,64,1940,1,1,1,0,4,4,20.71582533309956,16.615792200834456
25493,64,1940,1,1,1,0,4,5,22.6175444303844,18.378814106299128
25494,64,1940,1,1,1,0,5,0,17.550040498814894,13.741103682098522
25495,64,1940,1,1,1,0,5,1,20.244522458521526,16.182627286070076
25496,64,1940,1,1,1,0,5,2,20.50508969409707,16.421910325403037
25497,64,1940,1,1,1,0,5,3,20.662811547174734,16.566988398857564
25498,64,1940,1,1,1,0,5,4,20.857268559401323,16.746099895236533
25499,64,1940,1,1,1,0,5,5,22.763647905967446,18.515185319981683
25500,64,1940,1,1,1,1,1,0,18.643224305125184,14.723853113345026
25501,64,1940,1,1,1,1,1,1,21.407925333637035,17.254711974660935
25502,64,1940,1,1,1,1,1,2,21.674236664782583,17.501411035193442
25503,64,1940,1,1,1,1,1,3,21.835358222879346,17.650887728574943
25504,64,1940,1,1,1,1,1,4,22.033928764412053,17.83533100401692
25505,64,1940,1,1,1,1,1,5,23.976485650378425,19.65180602833892
25506,64,1940,1,1,1,1,2,0,19.25015894213737,15.274272678505662
25507,64,1940,1,1,1,1,2,1,22.050184554753283,17.850441102296916
25508,64,1940,1,1,1,1,2,2,22.31937958724174,18.100897892281285
25509,64,1940,1,1,1,1,2,3,22.48220742060897,18.252602940581337
25510,64,1940,1,1,1,1,2,4,22.682842016450177,18.439746837635173
25511,64,1940,1,1,1,1,2,5,24.643527637318595,20.280197833853514
25512,64,1940,1,1,1,1,3,0,18.926980298079236,14.980786754221535
25513,64,1940,1,1,1,1,3,1,21.708499439099764,17.533183716469875
25514,64,1940,1,1,1,1,3,2,21.976184229468817,17.781669428264028
25515,64,1940,1,1,1,1,3,3,22.138118499874953,17.932205659628845
25516,64,1940,1,1,1,1,3,4,22.337672208664962,18.11793307214295
25517,64,1940,1,1,1,1,3,5,24.288866416662465,19.94581116571633
25518,64,1940,1,1,1,1,4,0,18.83529665327956,14.897691358773834
25519,64,1940,1,1,1,1,4,1,21.61144113196035,17.44319873986979
25520,64,1940,1,1,1,1,4,2,21.878687099651085,17.691113012948485
25521,64,1940,1,1,1,1,4,3,22.04036171516427,17.841310372241974
25522,64,1940,1,1,1,1,4,4,22.239601318332134,18.026627087879568
25523,64,1940,1,1,1,1,4,5,24.188036454702125,19.85085870747509
25524,64,1940,1,1,1,1,5,0,18.97110766040147,15.020806839407697
25525,64,1940,1,1,1,1,5,1,21.755193742444543,17.57649647697262
25526,64,1940,1,1,1,1,5,2,22.023088080574997,17.82525526558145
25527,64,1940,1,1,1,1,5,3,22.185146339346666,17.97595343291754
25528,64,1940,1,1,1,1,5,4,22.38485003464163,18.161877101168646
25529,64,1940,1,1,1,1,5,5,24.337361571883577,19.991497532543484
25530,64,1940,1,1,1,2,1,0,17.11393840142508,13.352492745081834
25531,64,1940,1,1,1,2,1,1,19.777761766191134,15.755268404426277
25532,64,1940,1,1,1,2,1,2,20.035816479826615,15.991333414033551
25533,64,1940,1,1,1,2,1,3,20.192050903999625,16.134502531813347
25534,64,1940,1,1,1,2,1,4,20.38470780673637,16.311299800599606
25535,64,1940,1,1,1,2,1,5,22.27523675512062,18.059797715096902
25536,64,1940,1,1,1,2,2,0,17.696089985546074,13.8717075480119
25537,64,1940,1,1,1,2,2,1,20.40048475029981,16.325790114065878
25538,64,1940,1,1,1,2,2,2,20.661863781285813,16.5661160793671
25539,64,1940,1,1,1,2,2,3,20.82006617601861,16.711812793879165
25540,64,1940,1,1,1,2,2,4,21.015104700592094,16.891674236731276
25541,64,1940,1,1,1,2,2,5,22.92660202948405,18.667429097378967
25542,64,1940,1,1,1,2,3,0,17.385901076567976,13.5945939255195
25543,64,1940,1,1,1,2,3,1,20.069033250805276,16.021756912136162
25544,64,1940,1,1,1,2,3,2,20.3286706614289,16.259847333752813
25545,64,1940,1,1,1,2,3,3,20.48584207741936,16.404217953819987
25546,64,1940,1,1,1,2,3,4,20.67963296741255,16.58247182085927
25547,64,1940,1,1,1,2,3,5,22.58014822727027,18.343928834826833
25548,64,1940,1,1,1,2,4,0,17.297987441426688,13.51624320176302
25549,64,1940,1,1,1,2,4,1,19.974947569302532,15.935604980507465
25550,64,1940,1,1,1,2,4,2,20.234079184443285,16.17304750523503
25551,64,1940,1,1,1,2,4,3,20.39095116754357,16.31703378922808
25552,64,1940,1,1,1,2,4,4,20.584379680457033,16.494821726077006
25553,64,1940,1,1,1,2,4,5,22.481704183266185,18.252133837389156
25554,64,1940,1,1,1,2,5,0,17.428227492095623,13.632346380997916
25555,64,1940,1,1,1,2,5,1,20.114307916706938,16.063237829964955
25556,64,1940,1,1,1,2,5,2,20.37418689663511,16.301637898506605
25557,64,1940,1,1,1,2,5,3,20.531501319500293,16.446192201001136
25558,64,1940,1,1,1,2,5,4,20.725465274935395,16.624668743976127
25559,64,1940,1,1,1,2,5,5,22.627504231439787,18.38810653939169
25560,64,1945,0,0,0,0,1,0,23.527890449897974,19.230477130897338
25561,64,1945,0,0,0,0,1,1,26.520430918326127,22.059472976935062
25562,64,1945,0,0,0,0,1,2,26.805258161215132,22.330805567004738
25563,64,1945,0,0,0,0,1,3,26.977329008974184,22.49488158356697
25564,64,1945,0,0,0,0,1,4,27.189138172007542,22.697009516054806
25565,64,1945,0,0,0,0,1,5,29.247642575657398,24.670016284191824
25566,64,1945,0,0,0,0,2,0,24.191056841429372,19.853702292316516
25567,64,1945,0,0,0,0,2,1,27.20646542990638,22.71355251299146
25568,64,1945,0,0,0,0,2,2,27.49313867734139,22.987417491603498
25569,64,1945,0,0,0,0,2,3,27.666300206240088,23.152992933714255
25570,64,1945,0,0,0,0,2,4,27.879427145899346,23.356935720578043
25571,64,1945,0,0,0,0,2,5,29.9494065161241,25.345911244249546
25572,64,1945,0,0,0,0,3,0,23.838424380784783,19.522024557086624
25573,64,1945,0,0,0,0,3,1,26.841865088490174,22.365701796570303
25574,64,1945,0,0,0,0,3,2,27.127572561351414,22.638239875214992
25575,64,1945,0,0,0,0,3,3,27.30016350129329,22.803029699899128
25576,64,1945,0,0,0,0,3,4,27.5126010723425,23.00602164367519
25577,64,1945,0,0,0,0,3,5,29.57658264069941,24.986636792820015
25578,64,1945,0,0,0,0,4,0,23.738184299592632,19.427857942267963
25579,64,1945,0,0,0,0,4,1,26.738144031515734,22.266841705176475
25580,64,1945,0,0,0,0,4,2,27.023570467380853,22.538994501499673
25581,64,1945,0,0,0,0,4,3,27.195995358356406,22.703556195795045
25582,64,1945,0,0,0,0,4,4,27.408232303145695,22.906272012563413
25583,64,1945,0,0,0,0,4,5,29.470466001866583,24.884456572882797
25584,64,1945,0,0,0,0,5,0,23.886637916908473,19.567335464921648
25585,64,1945,0,0,0,0,5,1,26.89174031152811,22.413254863055567
25586,64,1945,0,0,0,0,5,2,27.177581919943716,22.68597696498015
25587,64,1945,0,0,0,0,5,3,27.350252111576626,22.85087574957771
25588,64,1945,0,0,0,0,5,4,27.562785435755856,23.053999574801963
25589,64,1945,0,0,0,0,5,5,29.627600900688055,25.035775230109692
25590,64,1945,0,0,0,1,1,0,25.117694343443272,20.72820275695474
25591,64,1945,0,0,0,1,1,1,28.162594458033105,23.628156646440004
25592,64,1945,0,0,0,1,1,2,28.451644390183326,23.905306744238004
25593,64,1945,0,0,0,1,1,3,28.62620971935232,24.072826669400083
25594,64,1945,0,0,0,1,1,4,28.841032177605673,24.279122203877392
25595,64,1945,0,0,0,1,1,5,30.92564822955614,26.288659542798904
25596,64,1945,0,0,0,1,2,0,25.79384792003096,21.368838225983747
25597,64,1945,0,0,0,1,2,1,28.85860317748896,24.296002673701565
25598,64,1945,0,0,0,1,2,2,29.149249205521972,24.575375960404852
25599,64,1945,0,0,0,1,2,3,29.324756354894777,24.744210729556915
25600,64,1945,0,0,0,1,2,4,29.540715025723483,24.952095689899878
25601,64,1945,0,0,0,1,2,5,31.634912892819077,26.975288283699133
25602,64,1945,0,0,0,1,3,0,25.43441781587871,21.028033163762817
25603,64,1945,0,0,0,1,3,1,28.488785531408404,23.940940053590012
25604,64,1945,0,0,0,1,3,2,28.778597158839165,24.219149266497674
25605,64,1945,0,0,0,1,3,3,28.953612119116624,24.387295764386224
25606,64,1945,0,0,0,1,3,4,29.168977254459964,24.594348978568625
25607,64,1945,0,0,0,1,3,5,31.258205784967164,26.610432591000354
25608,64,1945,0,0,0,1,4,0,25.332200939942005,20.931218312582658
25609,64,1945,0,0,0,1,4,1,28.38354585480796,23.839985306424065
25610,64,1945,0,0,0,1,4,2,28.673114387123647,24.117856151101577
25611,64,1945,0,0,0,1,4,3,28.847985873447932,24.285802499293336
25612,64,1945,0,0,0,1,4,4,29.06317788159023,24.49261372381147
25613,64,1945,0,0,0,1,4,5,31.150940867723858,26.506612684291927
25614,64,1945,0,0,0,1,5,0,25.48357505737181,21.074609269613156
25615,64,1945,0,0,0,1,5,1,28.53938551756187,23.98949351069232
25616,64,1945,0,0,0,1,5,2,28.829313133068286,24.267864288842887
25617,64,1945,0,0,0,1,5,3,29.004396538632122,24.436106343334508
25618,64,1945,0,0,0,1,5,4,29.21984425069413,24.6432750736376
25619,64,1945,0,0,0,1,5,5,31.309769541198325,26.660351498390973
25620,64,1945,0,0,0,2,1,0,23.390230563252285,19.101397757827506
25621,64,1945,0,0,0,2,1,1,26.377827365716303,21.923750040924734
25622,64,1945,0,0,0,2,1,2,26.662255200230916,22.194536832196412
25623,64,1945,0,0,0,2,1,3,26.834090040409286,22.35828964127207
25624,64,1945,0,0,0,2,1,4,27.045614030897443,22.56002633235894
25625,64,1945,0,0,0,2,1,5,29.10163092328194,24.529585388787766
25626,64,1945,0,0,0,2,2,0,24.052172175242028,19.722994994771586
25627,64,1945,0,0,0,2,2,1,27.062918217051223,22.576537642127267
25628,64,1945,0,0,0,2,2,2,27.34921529374271,22.849885254835765
25629,64,1945,0,0,0,2,2,3,27.52215458368857,23.01515439094056
25630,64,1945,0,0,0,2,2,4,27.73501302841335,23.218726463689265
25631,64,1945,0,0,0,2,2,5,29.802658123819345,25.204444444290004
